Sample;Package;Version;Model;Rank;QC;Drug A;Drug B;Synergy Score;Median (syn);MAD (syn);Mean (syn);SEM (syn);SD (syn);Median/MAD (syn);Mean/SD (syn);Maximum (syn);Antagonism Score;Median (ant);MAD (ant);Mean (ant);SEM (ant);SD (ant);Median/MAD (ant);Mean/SD (ant);Maximum (ant);EC50 (Drug A);EC50 (Drug B);bayesfactor;observation noise;kernel length scale;kernel amplitude;divergent;max_treedepth
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;594;PASS;Niraparib (MK-4827);Quinacrine;0,0554735063639099;0,0554735063639099;0,0822224731747196;0,513677553831385;0,0229233137900509;0,999098451179095;0,674675720906994;0,514186986866046;7,70784374025523;0,868880522066775;0,868880522066775;1,28745450554768;1,62268068205574;0,0484299636195059;1,98902717176742;0,674882505224644;0,815816246800616;13,1662633385946;9751,72906959801;24029,4207873865;1,40848618422805;0,0569769617152431;23,484441277558;0,261467515712445;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;595;PASS;Pertuzumab (anti-HER2);Trametinib (GSK1120212);0,0551312560452604;0,0551312560452604;0,081712402399802;0,347933966485873;0,0146732772995296;0,639750179043469;0,674698753507631;0,543921268545693;9,69855734442441;1,2065167250757;1,2065167250757;1,62213032427677;1,79840634536141;0,0453020672715679;1,87780840446052;0,743785321696406;0,957715569431631;11,5281837368179;68792341,9175952;91,4753585777159;1,08831206599957;0,059399968931651;44,2827319934539;0,15567909890704;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;596;PASS;Carboplatin (NSC 241240);Temsirolimus (CCI-779);0,0541134311758345;0,0541134311758345;0,0801997691009791;0,361291404302582;0,0148341399950259;0,664664154769424;0,674733004626243;0,543639166096284;6,85267545387063;1,14365797200421;1,14365797200421;1,60930412791039;1,91204925944678;0,0497410607597043;2,14862209373474;0,710653724283424;0,889895559122382;13,2166858746439;23458,0031951496;24,7300876226803;1,00259904408162;0,0734211816654524;19,3718944108894;0,183415301089856;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;597;PASS;Gemcitabine (LY-188011) HCl;Niraparib (MK-4827);0,053861871931469;0,053861871931469;0,0798385782084533;0,486652717445243;0,0200473512123432;0,888645539420591;0,674634658333208;0,547687556386364;6,63044035917115;2,90442526124035;2,90442526124035;3,67301722228547;3,82130495962733;0,0949276161970632;3,58624927045793;0,790746431467348;1,06554360041442;18,0866241177181;134,700526701162;8577,50157312871;1,35150136489575;0,122288037416903;16,9376193647402;0,26331001917583;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;598;PASS;Niraparib (MK-4827);Selumetinib (AZD6244);0,0538164908349903;0,0538164908349903;0,0797639855170281;0,474453804033591;0,0203188023158362;0,934548783507037;0,67469661258967;0,507730130929514;9,52187440855661;1,02282389236101;1,02282389236101;1,49025264850188;1,78744598873074;0,043850927444411;2,05634716038786;0,686342610019333;0,869233572600453;13,2645665118854;10663,7702033281;15611,1964666895;0,968836627535363;0,0668964847903921;15,9154990114868;0,156509751911373;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;599;PASS;Cucurbitacin I (JSI-124);Niraparib (MK-4827);0,0537977705398252;0,0537977705398252;0,0797320152274753;0,357117370883008;0,0142645250850127;0,641138129397853;0,674732356711922;0,557068245966598;6,01008906188875;1,13063130091253;1,13063130091253;1,61812149448835;1,77759371210642;0,0509230848284705;1,94201825358646;0,698730784285166;0,915333163745301;13,3172308157425;197,470850600082;7510,45405427692;1,09399510009618;0,0692936949535792;28,8886954184181;0,152208169040141;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;600;PASS;Niraparib (MK-4827);Palbociclib;0,052245440127001;0,052245440127001;0,0774406499591072;0,647218495355846;0,0323763272160455;1,18580459254545;0,674651364039292;0,545844239716377;10,5429763710254;1,24734608424546;1,24734608424546;1,75932398932289;2,01264726251974;0,058736595528421;2,26573136097197;0,708991687611518;0,888299159021366;16,4725896625886;9145,33900779037;12998,9683660827;1,57087271972192;0,0704130752130484;13,3444696262984;0,384704900906465;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;601;PASS;Gemcitabine (LY-188011) HCl;Niraparib (MK-4827);0,0507999321091425;0,0507999321091425;0,0752954853892503;0,452972759194452;0,0202768463175322;0,835032383196358;0,674674342645184;0,542521936708846;10,5549148507965;5,15260920074163;5,15260920074163;5,68439211689811;6,04214103782556;0,21020575507953;5,05590199954089;0,906448586722996;1,19506688190836;25,618422900237;20,2354940142414;9939,46584673931;2,22950911477369;0,126548381960163;12,7405599383307;0,595208480934545;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;602;PASS;Niraparib (MK-4827);Nutlin-3a;0,0492152135580977;0,0492152135580977;0,0729449675224844;0,457519320376357;0,0212086817458008;0,857634187087572;0,674689635620548;0,533523568809171;7,84291972879212;1,55939737225932;1,55939737225932;2,14208098447517;2,22110569398405;0,0659837527848102;2,27801779392635;0,727982454240116;0,975016832575219;14,8644108414925;11780,1059832215;2520,12690763522;1,60372970015456;0,0624976447047818;11,6415851398161;0,303784289667389;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;603;PASS;Niraparib (MK-4827);Pertuzumab (anti-HER2);0,0476334087718636;0,0476334087718636;0,0705991197890978;0,486448402981765;0,019918232022634;0,877004586163577;0,674702587144993;0,554724395631817;7,99901403764838;0,702744954055053;0,702744954055053;1,04176588310373;1,42163607468961;0,0420936336475095;1,73604916602309;0,674570904512028;0,818891597376974;10,6833887692967;8016,06712728331;715725,581775653;0,97153517696217;0,0729006902000366;32,9054392353773;0,201419169388444;1;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;604;PASS;Niraparib (MK-4827);Vismodegib (GDC-0449);0,0473733449024769;0,0473733449024769;0,0702140550514844;0,490897684753198;0,0193601672658435;0,892809820159493;0,674698888530799;0,549887921808402;7,08877615824999;0,873772264854288;0,873772264854288;1,29530948946576;1,73332265594266;0,0494518589500492;2,10611411931801;0,674566404369251;0,82299560125637;13,3193054982152;7580,122340408;14004,4562954873;1,20187242579832;0,0771241206104151;31,8533495008582;0,219518581078695;1;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;605;PASS;Afatinib (BIBW2992);Carboplatin (NSC 241240);0,0467191109034519;0,0467191109034519;0,0692465958866022;0,601337140752341;0,0286189112352074;1,12710496200128;0,674677365800896;0,533566254782272;7,61967237190469;2,91017714718165;2,91017714718165;3,67166770827222;3,67149212917312;0,0873592097531688;3,48209579005608;0,792603628216425;1,05439147873471;23,160057124087;3109,63376144824;101131,462713972;1,65474239939178;0,10326699712796;14,3292695717297;0,339639241998879;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;606;PASS;Alectinib (CH5424802);Olaparib (AZD2281);0,0466952959608521;0,0466952959608521;0,06920892435469;0,424752698969214;0,0198958885607027;0,835271780373859;0,674700501362261;0,508572683586283;8,41562977240088;0,579329246669723;0,579329246669723;0,858783011480654;1,34500101459621;0,0421085398956295;1,80867439562769;0,674593277841958;0,743639108204124;12,2994780123998;297146,615994468;27965,9042255805;2,00632584552804;0,0685370314763946;16,2875314711326;0,509928793218368;1;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;607;PASS;AZD7762;Carboplatin (NSC 241240);0,0463845834652096;0,0463845834652096;0,0687469241578815;0,429447087324819;0,0204043285999418;0,80763048334121;0,674715036831096;0,531794856401428;6,88216355598472;1,98012502891493;1,98012502891493;2,73286925560456;2,95435317618266;0,0772299045562429;3,02947860038532;0,724559005102088;0,975201863385634;17,806354546236;346,621620210607;47097,5532153422;1,59158874831594;0,0949768760990738;20,0614636734633;0,428214544422018;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;608;PASS;Carboplatin (NSC 241240);Fludarabine (Fludara);0,0445168403188538;0,0445168403188538;0,0659813809013761;0,559049545007114;0,0256282275171818;1,10710777584675;0,674687915146762;0,505008361413092;7,80429511285337;1,13639938899453;1,13639938899453;1,66134649737503;1,91595691339695;0,052585823220963;2,23723006048523;0,684023104626321;0,856396911179264;15,2432896575078;30030489,5957572;4507,37564267521;0,789195554848377;0,0891380465379972;35,9139585415826;0,179788383674542;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;609;PASS;Carboplatin (NSC 241240);Pictilisib (GDC-0941);0,0444624099454847;0,0444624099454847;0,0658945198749345;0,381140456963193;0,0160724833965255;0,7277171196896;0,674751254427117;0,523810469915437;8,14576580103883;1,56151508043333;1,56151508043333;2,1305623422901;2,31038307039795;0,0618392999861599;2,32132152371538;0,732912175080919;0,995287833587172;14,6459682933136;235488,50937358;2893,01134843895;1,25856579399972;0,0904057798393178;19,1088090374486;0,204148679954229;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;610;PASS;MK-2206 2HCl;Olaparib (AZD2281);0,0438807791362597;0,0438807791362597;0,0650349496276173;0,374690189138878;0,018272029517539;0,698632104797094;0,674726118610317;0,536386406271193;6,68416590147927;2,27663842632894;2,27663842632894;2,54958927235242;2,73144397813207;0,0680434849113453;2,37675526803804;0,892943208938262;1,14923232310191;12,1649155878537;3780,16152776559;26915,7462413177;1,43632823712595;0,0713698109705974;16,3223222790428;0,308166565235758;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;611;PASS;Carboplatin (NSC 241240);Paclitaxel (NSC 125973);0,0437850545190443;0,0437850545190443;0,0648989916498457;0,416437667325427;0,0191832893796038;0,740961027301165;0,674664635088339;0,562091388377654;6,06445646673117;3,91647111086222;3,91647111086222;3,94210458225162;4,50131861433518;0,113035589555956;3,59328343889376;0,993497516147895;1,25270346491814;18,1231951103281;18684,8622950169;14,5443637849348;2,05060752707019;0,0947702114939063;14,9991215729889;0,294148117900961;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;612;PASS;Niraparib (MK-4827);Sorafenib (Nexavar);0,0430839746754042;0,0430839746754042;0,0638562814991861;0,388042092750104;0,0174182745899056;0,718087321693865;0,674702216663733;0,540446373247524;4,73494568443968;0,820525804227444;0,820525804227444;1,20150476927045;1,36296250911673;0,0357638724920096;1,5632597083387;0,682915145418576;0,871872089996596;11,1317798681681;8902,5183195545;6907,99085908841;0,776489425490743;0,0512723142276469;15,3187692359727;0,144608982222128;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;613;PASS;Olaparib (AZD2281);Simvastatin (MK 733);0,0424232097441352;0,0424232097441352;0,0628781483331327;0,578577848850681;0,0369349389069465;1,11682678581262;0,674689234157694;0,518098401590909;9,90650488476014;0,561624165854656;0,561624165854656;0,832568489624627;1,35468459040046;0,075633728927357;1,87992794352707;0,674568126050351;0,720604529053831;14,2130721560582;27695,2120144629;1336559,44173123;2,86334589525039;0,0819257697643937;16,2764300086558;0,386700908696501;2;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;614;PASS;Niraparib (MK-4827);Selpercatinib (LOXO-292);0,0423450277924393;0,0423450277924393;0,062764126461456;0,388635712929939;0,018426721558414;0,757438090259797;0,674669276540377;0,513153633873797;8,00047261009737;0,895451232475467;0,895451232475467;1,31687083848139;1,54826588072134;0,0476777916712896;1,81346478217486;0,679984100421039;0,853761206691059;12,8130651264116;8834,67881009746;23107,9334810576;1,25109326602582;0,0544638173942376;21,5601908095208;0,211708646667741;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;615;PASS;Metformin;Niraparib (MK-4827);0,0413581389221927;0,0413581389221927;0,0612954940727051;0,399189981685441;0,0176991652007889;0,755988350056167;0,674733755684163;0,52809918097532;6,51920303495523;1,25293052359295;1,25293052359295;1,81739185125809;1,9821890072859;0,0495726465449191;2,18264925068053;0,689411324654948;0,908157371903836;11,5043190572165;31967737,950168;10601,1970459241;1,79060146940297;0,0592729118189533;25,473201554249;0,385677681562519;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;616;PASS;Carboplatin (NSC 241240);Lapatinib Ditosylate (Tykerb);0,0409571134240878;0,0409571134240878;0,0606949047654886;0,310977499793319;0,0155426976510195;0,605096647704756;0,67480315822781;0,514001718714498;4,99901797274696;0,979517942986093;0,979517942986093;1,35405801201429;1,49837242218674;0,0408165494733101;1,62420671151122;0,723394370326104;0,922525693045927;10,5699637718913;60325,062819843;7131,16090623452;1,34898952482822;0,076950703697909;14,7367398131883;0,280230970903633;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;617;PASS;Simvastatin (MK 733);Carboplatin (NSC 241240);0,0407871247840198;0,0407871247840198;0,0604457746817772;0,42406348271312;0,0214503910802343;0,866348288507211;0,674772140794749;0,489534878018656;7,96547129583422;0,432207210536057;0,432207210536057;0,640679352116211;1,17224506646193;0,0442451703582421;1,68352253387529;0,674607678721726;0,696304945656741;10,9541247810045;45255,0810953042;81744,2219687576;2,23297311746124;0,0700767969653989;15,5053835175465;0,56433209653239;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;618;PASS;Niclosamide (BAY2353);Paclitaxel (NSC 125973);0,0399437719921196;0,0399437719921196;0,0591989252487393;0,263379573963533;0,0103318687171492;0,460704751872591;0,674738127834005;0,5717869629333;3,32785473865398;1,21386404125944;1,21386404125944;1,59323319263606;1,71321223671707;0,0442745459555942;1,67326830106386;0,761887240907315;1,02387180563201;8,57640290105521;2549,93269424187;13,0698552135809;0,822578726662596;0,0625115072821927;46,9719545487566;0,103039536210925;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;619;PASS;AZD7762;Olaparib (AZD2281);0,0381529918069147;0,0381529918069147;0,0565432661118551;0,366210882513864;0,0172462391894135;0,716668754143093;0,674757480960503;0,511052695335386;5,7787398639968;2,20298701190269;2,20298701190269;2,73818134520175;2,93543299747034;0,0851931449351191;2,78202163590532;0,804543868419488;1,05514384201225;16,5571290510312;403,997288120382;20452,6453857106;1,88347472797897;0,0776779672939931;16,5218069506393;0,350678485057826;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;620;PASS;Carboplatin (NSC 241240);Olaparib (AZD2281);0,0379751413957921;0,0379751413957921;0,0562854247109455;0,508547311882432;0,0218904923370166;0,963356593472505;0,674688724315645;0,527939941692462;6,91314391267073;0,732937531334041;0,732937531334041;1,08653672963159;1,64151975017743;0,0515140633073505;2,12177501514406;0,67456305097257;0,773654010656722;16,8264249673714;37450,331312104;26201,0602706459;1,17255547187201;0,0814868055313198;26,1490656677319;0,367127143932249;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;621;PASS;Niraparib (MK-4827);Sorafenib (Nexavar);0,0361961543165274;0,0361961543165274;0,0536460990903753;0,384396668905086;0,016072471782028;0,741102672863904;0,674721087465265;0,518743402380292;7,33612551919979;0,878509078592595;0,878509078592595;1,28283427337693;1,46404313815435;0,0417469033987932;1,68631235490895;0,684818839677561;0,868192143580303;10,6744636880096;7349,01020715638;5276,67422857044;0,811983249529157;0,0625832974999519;13,3514133670815;0,155733716517099;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;622;PASS;Carboplatin (NSC 241240);LJH-685;0,0360982482750554;0,0360982482750554;0,0534999509181734;0,421283169664482;0,0211670966612474;0,825892474585411;0,674734231630728;0,510152043239262;7,15626601940475;0,486934266202733;0,486934266202733;0,721834037128936;1,33237723681793;0,0458691041721707;1,85615572663044;0,674579253895387;0,717815438490524;11,2670361534388;60506,8888062575;15542,9822553306;1,49730461604249;0,0796766731877607;11,6289033011204;0,555451002182212;1;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;623;PASS;Carboplatin (NSC 241240);Mebendalzole;0,0343829712275766;0,0343829712275766;0,0509515142321596;0,351499422296091;0,0166656765804931;0,675927377632445;0,674817456276397;0,520095810639533;5,46257632513628;3,72245964436364;3,72245964436364;3,38460381283981;3,94617184238972;0,0810257407606888;2,88280074436363;1,09982138241473;1,36886735932241;14,7063789633714;653861,944147694;536,686868834583;3,01801961817676;0,0834396720747754;27,5118429408577;0,556087447252214;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;624;PASS;Dabrafenib ;Olaparib (AZD2281);0,0312426944166883;0,0312426944166883;0,046306689342361;0,499789947409919;0,028000444084125;1,04667463246732;0,67469073821496;0,477550023683691;16,2888787689466;1,16896348752774;1,16896348752774;1,71593018661436;1,96579519683348;0,0529493317583035;2,20317596806377;0,681241869072876;0,892255192199238;13,7879192988342;13443428,5245065;48904,9011315435;1,6791777603339;0,0614849881669923;22,8762498829948;0,388468718295887;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;625;PASS;Mebendalzole;Niraparib (MK-4827);0,0294300245339526;0,0294300245339526;0,0436153497511511;0,379705754194169;0,0208335635594203;0,74089515282344;0,674763006644832;0,512566365544776;9,37772277978858;12,6712216982073;12,6712216982073;5,30109758071711;12,5042309273136;0,160963317882528;5,10260065921258;2,39030153760973;2,45056036371132;30,5873738167757;561,488222569442;11698,3090018347;35,6090589367122;0,0783838620213145;11,6335481046383;1,32921694043821;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;626;PASS;Carboplatin (NSC 241240);LJH-685;0,029217419972637;0,029217419972637;0,0432954941583877;0,370107539546274;0,018788894855724;0,74966113111785;0,674837429173369;0,49376029945033;6,57324718651874;0,311063158500632;0,311063158500632;0,461088681102599;0,892246837878829;0,0302200158273613;1,314951470602;0,674627617743267;0,678539746771298;8,99619197504952;459868777,660155;993536,347745493;1,81085338676812;0,0689373385104752;22,6687002668601;0,592207161325522;2;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;627;PASS;Lapatinib Ditosylate (Tykerb);Niraparib (MK-4827);0,0287161668048261;0,0287161668048261;0,0425564257429157;0,334512767681156;0,0165502976019858;0,673126338795943;0,674778633391373;0,497028054426897;7,64671723098318;1,58245037811021;1,58245037811021;2,01732019472109;2,12790170915119;0,0545520102816297;2,06102379461654;0,784431932149966;1,03244888036195;11,6119080883114;7348,68827837866;9579,22208120502;1,26725355881143;0,0601537197451611;26,4625071400985;0,201244296175228;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;628;PASS;Carboplatin (NSC 241240);Dasatinib (BMS-354825);0,0286064127274553;0,0286064127274553;0,0423968676306483;0,382378010025855;0,0166255082270147;0,713275052105202;0,674729392196323;0,536160053290939;6,31751123374815;2,53731171459074;2,53731171459074;2,78856898157104;3,18194505580756;0,0744150160441574;2,84777282621286;0,909897417406279;1,11734511493288;17,0475570703;475113,511239574;162,058074542514;1,64717624226618;0,0903199854470557;159,27840741589;0,197757823628146;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;629;PASS;Carboplatin (NSC 241240);Gedatolisib (PKI-587);0,0285878638040858;0,0285878638040858;0,0423653357203518;0,310655426141882;0,0145601591575031;0,612203217081252;0,674793751023021;0,507514787035493;5,61977530381982;1,23144639995282;1,23144639995282;1,71425231482453;1,97723095424986;0,0695426577972283;2,12689539101108;0,718357729083114;0,929632441071742;11,2514091083091;26202,2062843584;790,079419307541;1,18719658014416;0,0831698196710426;16,5748977572667;0,17512642481152;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;630;PASS;Afatinib (BIBW2992);Carboplatin (NSC 241240);0,0266415692419789;0,0266415692419789;0,0394805440651324;0,395386769429661;0,0179203215225242;0,779225500894805;0,674802484941123;0,507471544311188;6,09763725466475;0,957391825483163;0,957391825483163;1,41549721604363;1,79657480855137;0,0528046050021436;2,10420323873523;0,676364329531574;0,853802891032156;14,4003996150939;4687,63194731319;640845,890393542;1,36661986718478;0,0743341224801207;18,4539124334827;0,24727065910965;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;631;PASS;Carboplatin (NSC 241240);Olaparib (AZD2281);0,0260519930744168;0,0260519930744168;0,0386082711576471;0,386049858135571;0,0184846208138759;0,747120863513746;0,674777509928897;0,516782695881935;6,14046232798538;0,503848194990523;0,503848194990523;0,746893819681081;1,23470235927804;0,0370513581304286;1,71103146587479;0,674591463624191;0,721612889010654;13,5912807584323;193226,789458258;28235,7147603261;1,47027755789787;0,0711245821517826;24,278359877062;0,448962965241842;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;632;PASS;Carboplatin (NSC 241240);Metformin;0,0256485459791892;0,0256485459791892;0,0380094107792974;0,390634500123572;0,0210939333794531;0,806789745105892;0,67479462199817;0,48423829846881;8,71411343180063;0,371053895122678;0,371053895122678;0,550036696379325;1,06382880147913;0,0353261133295645;1,56649437639085;0,674598436004689;0,679114344432028;10,9619429248313;1586957,24813417;23110543,8723348;2,07301029133111;0,0799913881565269;18,9690532755631;0,601860729513844;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;633;PASS;Olaparib (AZD2281);Vismodegib (GDC-0449);0,0242289182932233;0,0242289182932233;0,0359088065786327;0,477645186992207;0,023187391564354;0,931952938498827;0,674734712783258;0,512576727924458;8,17678965693361;0,834990589082225;0,834990589082225;1,23782185056054;1,82417870881989;0,0625296929258761;2,38482396694783;0,674564428398243;0,764911261418816;14,7720745564002;20844,234604684;49480,6731612235;1,74237083344383;0,0793967246294522;70,3091919616942;0,470185365820906;2;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;634;PASS;Selumetinib (AZD6244);Trametinib (GSK1120212);0,0233657238498642;0,0233657238498642;0,0346258753119036;0,305257063712027;0,015346338955812;0,597605632972419;0,674805290534607;0,510884579060268;6,59481103078079;4,40754552648427;4,40754552648427;2,47612277062728;4,43792495712545;0,0911096646283086;2,44842044226002;1,78001897917514;1,81256653494896;14,0519634918385;24216,5622674187;47,5631391330309;5,95589328350552;0,0533060261022748;19,3935258584455;0,26590318805677;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;635;PASS;Carboplatin (NSC 241240);TNKS1/2 inhibitor (OM-153);0,023241420041001;0,023241420041001;0,0344417962601304;0,404847468212164;0,019234640174413;0,790130745959487;0,674802785123757;0,512444618559936;7,31250868528839;0,784048381027687;0,784048381027687;1,16223586300241;1,80822112213612;0,0518356068645495;2,35877620457242;0,674603500017843;0,766592913151717;13,6551040603652;11726,2481852398;1959,93575207742;1,69393347434126;0,0886438928101214;16,5283446465672;0,486404265486504;3;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;636;PASS;Alpelisib (BYL719);Carboplatin (NSC 241240);0,0232048707457635;0,0232048707457635;0,0343885117788418;0,362121983341712;0,0205536754105678;0,739186641927351;0,674785547423449;0,489958986900792;6,4980243765083;1,32215808806548;1,32215808806548;1,85774583658966;2,32334135389079;0,0681380537701372;2,6727334026784;0,711700202484439;0,869275383606359;17,8528531426925;8170,02127276802;406260,467752557;2,22274636073336;0,077446629921785;12,5388001614187;0,505125448939887;0;1
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;637;PASS;Paclitaxel (NSC 125973);Vemurafenib (PLX4032);0,0209012620255724;0,0209012620255724;0,0309767621827143;0,459989579611671;0,0225291037715606;0,871161859970559;0,67474004875938;0,52808217648725;8,8219290524989;5,1132706320595;5,1132706320595;4,04273541816412;5,46137356361147;0,110685321208933;3,7934961780685;1,26480466890943;1,43966760667522;19,1111336151544;7,88791462016077;4629,99325924035;3,44732911467074;0,0826894080618877;16,1782786070426;0,306868457394435;0;0
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;638;PASS;Nutlin-3a;Olaparib (AZD2281);0,0202960267108846;0,0202960267108846;0,0300774322390941;0,928755906073197;0,184049665743749;2,29643911580823;0,674792533802277;0,404453590888421;14,2595308750634;1,10841590734801;1,10841590734801;1,60209297122997;1,8405021773456;0,0551335438757286;2,08085328769402;0,691854921813343;0,884493966119649;11,1312100963177;4963997,23428873;21139,4857611302;1,89870895590654;0,0501268566207237;21,4918273804096;0,762470634114137;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;639;PASS;Selpercatinib (LOXO-292);Carboplatin (NSC 241240);0,0187358194382;0,0187358194382;0,027766483220521;0,491988566782068;0,0225320467311667;0,995863795263263;0,674763861501666;0,494085951225065;9,76752890498829;1,38313104180861;1,38313104180861;2,03037888304339;2,458554551335;0,0587784985360895;2,85655453180362;0,681218196938395;0,860671317127867;16,1288972054894;51964,0651507145;29260,0417685132;2,32774278325854;0,0974768838243392;18,7178264359229;0,429824671121069;0;10
OVCAR-8 R2;bayesynergy;2.5.1;Bayesian;640;PASS;Alpelisib (BYL719);Carboplatin (NSC 241240);0,018630434702273;0,018630434702273;0,0276050806376579;0,310265354149555;0,0156500536553481;0,644947369919205;0,674891515327;0,481151817743404;6,89222035359874;1,3468198031321;1,3468198031321;1,87420209967201;2,15180465823765;0,0586183909197903;2,3378164192588;0,718609697090723;0,920433546668252;12,5754101552155;24426,2323827525;8141967,94874533;2,73850087593252;0,0671651366529175;12,8422583205862;0,737290277528431;0;0
OVCAR-8 R3;bayesynergy;2.5.1;Bayesian;641;PASS;Olaparib (AZD2281);Sorafenib (Nexavar);0,0183298629608403;0,0183298629608403;0,0271596592792436;0,289165316834503;0,0137000690818637;0,569339518615307;0,674892964318175;0,507983228480773;4,90619449433303;1,13391579093023;1,13391579093023;1,54400056349363;1,66818821899323;0,0417768867061317;1,7498379234412;0,73440115097141;0,953338704485617;12,235172753446;16505,2260540282;6743,92121371291;1,11765128962138;0,0530878247684373;11,6317997272417;0,22024515998903;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;642;PASS;Carboplatin (NSC 241240);Vismodegib (GDC-0449);0,0180605883493967;0,0180605883493967;0,0267666203691769;0,4635170531726;0,0230201198641695;0,95494307488562;0,674742948504412;0,485441056410065;9,03705568090089;0,969944840577756;0,969944840577756;1,4379014700222;2,14656205428497;0,0642887184457026;2,75082244943167;0,674555844610673;0,780334643091363;17,6189176859901;21862,3925990784;2907,58118871073;1,25886585426259;0,103293986368183;15,9189847710975;0,499924101791755;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;643;PASS;Abemaciclib (LY2835219);Olaparib (AZD2281);0,0173457566077378;0,0173457566077378;0,0257048138824046;0,458275914858995;0,0235606403055698;0,923578033511994;0,674805765452797;0,496256043559313;8,63920918223304;2,72641012105262;2,72641012105262;3,77110260479353;3,84059957600039;0,159863269544839;3,75034031677798;0,722974261582548;1,02406695168932;16,7981341189801;7840,90750139439;15372,3864169084;1,98810009596476;0,0934494268334319;37,8588063274222;0,449187795393991;2;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;644;PASS;Cerdulatinib (PRT062070, PRT2070);Paclitaxel (NSC 125973);0,0171684730682536;0,0171684730682536;0,0254429794701608;0,379734087983511;0,0184326990552399;0,771089124258182;0,674782333900341;0,492532699440417;8,75642435987154;2,70609193245677;2,70609193245677;3,3033623423225;3,48501560528357;0,0877816637910281;3,25936647869315;0,819193189250377;1,06923097726675;24,5376194945429;207959640,250831;15,0007461643234;1,32616777410424;0,0971566349425734;4889,29192965193;0,249424954263102;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;645;PASS;Idasanutlin (RG-7388);Niraparib (MK-4827);0,0165702035741106;0,0165702035741106;0,0245520729602025;0,407374742722443;0,0182836404117621;0,850508544779347;0,674900388287781;0,479036095560644;7,52344113137208;1,69128883662362;1,69128883662362;2,34736421564586;2,40709167120744;0,0614872624248;2,50579060583571;0,720505503726561;0,960611659091384;14,5554106357137;8921,72503443454;8195,21738539607;1,02549915913516;0,0753437260714464;18,8906434131306;0,202024561264449;0;0
