Sample;Destination.Plate.Barcode;Plate.Number;Dispensing.Set;Combination.ID;Drug;CAS.number;Drug.Concentration;Unit;Transfer.Volume;Source.Plate.Barcode;Source.Well;Destination.Well;CPS
OVCAR-8 R3;PID3-0726C2;2;C;2717;Ruxolitinib (INCB018424);941678-49-5;10000;nM;5;M006;F6;V16;3227120
OVCAR-8 R3;PID3-0726C2;2;C;630;AZD8055;1009298-09-2;20.40816;nM;5;M006;I2;V17;1079760
OVCAR-8 R3;PID3-0726C2;2;C;630;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;V17;1079760
OVCAR-8 R3;PID3-0726C2;2;C;2666;Flavopiridol (L86-8275) HCl;131740-09-5;30.8642;nM;5;M006;C12;V18;1495080
OVCAR-8 R3;PID3-0726C2;2;C;2666;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;V18;1495080
OVCAR-8 R3;PID3-0726C2;2;C;2081;TNKS1/2 inhibitor (OM-153);2406278-81-5;5000;nM;5;M006;L8;V19;1809440
OVCAR-8 R3;PID3-0726C2;2;C;2081;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;V19;1809440
OVCAR-8 R3;PID3-0726C2;2;C;1396;DMSO;67-68-5;0.2;%;10;C008;A24;V20;3277320
OVCAR-8 R3;PID3-0726C2;2;C;678;Venetoclax (ABT-199);1257044-40-8;1250;nM;5;M006;G15;V21;2147520
OVCAR-8 R3;PID3-0726C2;2;C;678;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;V21;2147520
OVCAR-8 R3;PID3-0726C2;2;C;557;DMSO;67-68-5;0.2;%;5;C008;A10;V22;3107440
OVCAR-8 R3;PID3-0726C2;2;C;557;Alectinib (CH5424802);1256580-46-7;625;nM;5;M006;H12;V22;3107440
OVCAR-8 R3;PID3-0726C2;2;C;1896;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;V23;1251360
OVCAR-8 R3;PID3-0726C2;2;C;1896;Gemcitabine (LY-188011) HCl;122111-03-9;1500;nM;5;M006;C19;V23;1251360
OVCAR-8 R3;PID3-0726C2;2;C;785;DMSO;67-68-5;0.2;%;5;C008;A17;V24;3061720
OVCAR-8 R3;PID3-0726C2;2;C;785;Palbociclib;571190-30-2;625;nM;5;M006;E19;V24;3061720
OVCAR-8 R3;PID3-0726C2;2;C;3200;Binimetinib (MEK162);606143-89-9;20000;nM;10;M006;A6;V25;2234640
OVCAR-8 R3;PID3-0726C2;2;C;359;DMSO;67-68-5;0.2;%;10;C008;A10;V26;2924720
OVCAR-8 R3;PID3-0726C2;2;C;1274;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;V27;2944760
OVCAR-8 R3;PID3-0726C2;2;C;1274;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;V27;2944760
OVCAR-8 R3;PID3-0726C2;2;C;269;Cobimetinib;934660-93-2;29.15452;nM;5;M006;A19;V28;2716480
OVCAR-8 R3;PID3-0726C2;2;C;269;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;V28;2716480
OVCAR-8 R3;PID3-0726C2;2;C;1677;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;V29;1809400
OVCAR-8 R3;PID3-0726C2;2;C;1677;Dasatinib (BMS-354825);302962-49-8;1000;nM;5;M006;B8;V29;1809400
OVCAR-8 R3;PID3-0726C2;2;C;2133;DMSO;67-68-5;0.2;%;5;C008;A22;V30;2306440
OVCAR-8 R3;PID3-0726C2;2;C;2133;Fludarabine (Fludara);21679-14-1;2500;nM;5;M006;C15;V30;2306440
OVCAR-8 R3;PID3-0726C2;2;C;1499;Pertuzumab (anti-HER2);380610-27-5;5000;nM;5;M006;L18;V31;2682000
OVCAR-8 R3;PID3-0726C2;2;C;1499;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;V31;2682000
OVCAR-8 R3;PID3-0726C2;2;C;3025;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;V32;3149680
OVCAR-8 R3;PID3-0726C2;2;C;3025;Cobimetinib;934660-93-2;4.164931;nM;5;M006;A20;V32;3149680
OVCAR-8 R3;PID3-0726C2;2;C;2561;DMSO;67-68-5;0.2;%;5;C008;A12;V33;2046520
OVCAR-8 R3;PID3-0726C2;2;C;2561;Fludarabine (Fludara);21679-14-1;10000;nM;5;M006;C13;V33;2046520
OVCAR-8 R3;PID3-0726C2;2;C;3149;DMSO;67-68-5;0.2;%;5;C008;A2;V34;3215720
OVCAR-8 R3;PID3-0726C2;2;C;3149;Dabrafenib ;1195765-45-7;5000;nM;5;M006;B3;V34;3215720
OVCAR-8 R3;PID3-0726C2;2;C;224;Quinacrine;83-89-6;1250;nM;5;M006;J23;V35;2271560
OVCAR-8 R3;PID3-0726C2;2;C;224;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;V35;2271560
OVCAR-8 R3;PID3-0726C2;2;C;3355;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;V36;2218520
OVCAR-8 R3;PID3-0726C2;2;C;3355;Lapatinib Ditosylate (Tykerb);231277-92-2;10000;nM;5;M006;C23;V36;2218520
OVCAR-8 R3;PID3-0726C2;2;C;1222;Selumetinib (AZD6244);606143-52-6;370.3704;nM;5;M006;F14;V37;2588440
OVCAR-8 R3;PID3-0726C2;2;C;1222;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;V37;2588440
OVCAR-8 R3;PID3-0726C2;2;C;472;Nutlin-3a;675576-98-4;20000;nM;10;M006;J15;V38;2892800
OVCAR-8 R3;PID3-0726C2;2;C;1991;Mebendalzole;31431-39-7;180;nM;5;M006;L14;V39;3292280
OVCAR-8 R3;PID3-0726C2;2;C;1991;Carboplatin (NSC 241240);41575-94-4;2500;nM;5;M006;L4;V39;3292280
OVCAR-8 R3;PID3-0726C2;2;C;609;DMSO;67-68-5;0.2;%;5;C008;A1;V40;2832040
OVCAR-8 R3;PID3-0726C2;2;C;609;Alectinib (CH5424802);1256580-46-7;5000;nM;5;M006;H9;V40;2832040
OVCAR-8 R3;PID3-0726C2;2;C;963;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;V41;2822760
OVCAR-8 R3;PID3-0726C2;2;C;963;MK-2206 2HCl;1032350-13-2;2000;nM;5;M006;D10;V41;2822760
OVCAR-8 R3;PID3-0726C2;2;C;3430;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;V42;442240
OVCAR-8 R3;PID3-0726C2;2;C;3430;MK-2206 2HCl;1032350-13-2;10000;nM;5;M006;D9;V42;442240
OVCAR-8 R3;PID3-0726C2;2;C;2267;LJH-685;1627710-50-2;5000;nM;5;M006;J6;V43;1961400
OVCAR-8 R3;PID3-0726C2;2;C;2267;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;V43;1961400
OVCAR-8 R3;PID3-0726C2;2;C;2088;Mebendalzole;31431-39-7;180;nM;5;M006;L14;V44;2383080
OVCAR-8 R3;PID3-0726C2;2;C;2088;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;V44;2383080
OVCAR-8 R3;PID3-0726C2;2;C;2938;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;V45;2905240
OVCAR-8 R3;PID3-0726C2;2;C;2938;Palbociclib;571190-30-2;10000;nM;5;M006;E15;V45;2905240
OVCAR-8 R3;PID3-0726C2;2;C;2797;DMSO;67-68-5;0.2;%;5;C008;A8;V46;3326480
OVCAR-8 R3;PID3-0726C2;2;C;2797;Venetoclax (ABT-199);1257044-40-8;2500;nM;5;M006;G14;V46;3326480
OVCAR-8 R3;PID3-0726C2;2;C;20;DMSO;67-68-5;0.2;%;5;C008;A5;V47;2867280
OVCAR-8 R3;PID3-0726C2;2;C;20;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;10000;nM;5;M006;A11;V47;2867280
OVCAR-8 R3;PID3-0726C2;2;C;2009;Dabrafenib ;1195765-45-7;625;nM;5;M006;B6;W2;1870440
OVCAR-8 R3;PID3-0726C2;2;C;2009;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;W2;1870440
OVCAR-8 R3;PID3-0726C2;2;C;738;Flunarizine 2HCl;30484-77-6;625;nM;5;M006;I18;W3;1432800
OVCAR-8 R3;PID3-0726C2;2;C;738;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;W3;1432800
OVCAR-8 R3;PID3-0726C2;2;C;2423;DMSO;67-68-5;0.2;%;5;C008;A24;W4;3308120
OVCAR-8 R3;PID3-0726C2;2;C;2423;Pertuzumab (anti-HER2);380610-27-5;625;nM;5;M006;L21;W4;3308120
OVCAR-8 R3;PID3-0726C2;2;C;1820;Mebendalzole;31431-39-7;36;nM;5;M006;L15;W5;2908000
OVCAR-8 R3;PID3-0726C2;2;C;1820;Niraparib (MK-4827);1038915-60-4;5000;nM;5;M006;E1;W5;2908000
OVCAR-8 R3;PID3-0726C2;2;C;1038;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;W6;2448880
OVCAR-8 R3;PID3-0726C2;2;C;1038;Flunarizine 2HCl;30484-77-6;5000;nM;5;M006;I15;W6;2448880
OVCAR-8 R3;PID3-0726C2;2;C;1684;DMSO;67-68-5;0.2;%;5;C008;A16;W7;3332640
OVCAR-8 R3;PID3-0726C2;2;C;1684;Defactinib (VS-6063, PF-04554878);1073154-85-4;2500;nM;5;M006;B14;W7;3332640
OVCAR-8 R3;PID3-0726C2;2;C;2568;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;W8;2929960
OVCAR-8 R3;PID3-0726C2;2;C;2568;Dexamethasone;50-02-2;1250;nM;5;M006;B20;W8;2929960
OVCAR-8 R3;PID3-0726C2;2;C;3227;DMSO;67-68-5;0.2;%;5;C008;A23;W9;1692840
OVCAR-8 R3;PID3-0726C2;2;C;3227;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;W9;1692840
OVCAR-8 R3;PID3-0726C2;2;C;1223;Luminespib (NVP-AUY922);747412-49-3;100;nM;5;M006;J10;W10;1258920
OVCAR-8 R3;PID3-0726C2;2;C;1223;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;W10;1258920
OVCAR-8 R3;PID3-0726C2;2;C;3367;Temsirolimus (CCI-779);162635-04-3;2000;nM;10;M006;F21;W11;2434400
OVCAR-8 R3;PID3-0726C2;2;C;15;Alpelisib (BYL719);1217486-61-7;16000;nM;10;M006;H13;W12;2754080
OVCAR-8 R3;PID3-0726C2;2;C;1733;Ruxolitinib (INCB018424);941678-49-5;625;nM;5;M006;F10;W13;3315720
OVCAR-8 R3;PID3-0726C2;2;C;1733;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;W13;3315720
OVCAR-8 R3;PID3-0726C2;2;C;1856;Dexamethasone;50-02-2;1250;nM;5;M006;B20;W14;3101120
OVCAR-8 R3;PID3-0726C2;2;C;1856;Carboplatin (NSC 241240);41575-94-4;5000;nM;5;M006;L3;W14;3101120
OVCAR-8 R3;PID3-0726C2;2;C;2063;Sorafenib (Nexavar);284461-73-0;1000;nM;5;M006;F19;W15;3274600
OVCAR-8 R3;PID3-0726C2;2;C;2063;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;W15;3274600
OVCAR-8 R3;PID3-0726C2;2;C;414;Luminespib (NVP-AUY922);747412-49-3;1.234568;nM;5;M006;J14;W16;3260160
OVCAR-8 R3;PID3-0726C2;2;C;414;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;W16;3260160
OVCAR-8 R3;PID3-0726C2;2;C;2122;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;W17;1945680
OVCAR-8 R3;PID3-0726C2;2;C;2122;Binimetinib (MEK162);606143-89-9;1428.571;nM;5;M006;A7;W17;1945680
OVCAR-8 R3;PID3-0726C2;2;C;2189;DMSO;67-68-5;0.2;%;5;C008;A14;W18;3134200
OVCAR-8 R3;PID3-0726C2;2;C;2189;Cobimetinib;934660-93-2;4.164931;nM;5;M006;A20;W18;3134200
OVCAR-8 R3;PID3-0726C2;2;C;2694;Simvastatin (MK 733);79902-63-9;1250;nM;5;M006;K9;W19;3224840
OVCAR-8 R3;PID3-0726C2;2;C;2694;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;W19;3224840
OVCAR-8 R3;PID3-0726C2;2;C;699;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;W20;3366680
OVCAR-8 R3;PID3-0726C2;2;C;699;Lapatinib Ditosylate (Tykerb);231277-92-2;29.15452;nM;5;M006;D2;W20;3366680
OVCAR-8 R3;PID3-0726C2;2;C;2090;Mebendalzole;31431-39-7;4500;nM;5;M006;L12;W21;2267480
OVCAR-8 R3;PID3-0726C2;2;C;2090;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;W21;2267480
OVCAR-8 R3;PID3-0726C2;2;C;3491;Olaparib (AZD2281);763113-22-0;2500;nM;5;M006;E7;W22;2675360
OVCAR-8 R3;PID3-0726C2;2;C;3491;Fludarabine (Fludara);21679-14-1;2500;nM;5;M006;C15;W22;2675360
OVCAR-8 R3;PID3-0726C2;2;C;2974;Paclitaxel (NSC 125973);33069-62-4;0.9765625;nM;5;M006;E14;W23;2942240
OVCAR-8 R3;PID3-0726C2;2;C;2974;Nutlin-3a;675576-98-4;10000;nM;5;M006;J15;W23;2942240
OVCAR-8 R3;PID3-0726C2;2;C;2310;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;W24;1787320
OVCAR-8 R3;PID3-0726C2;2;C;2310;Gedatolisib (PKI-587);1197160-78-3;2500;nM;5;M006;I19;W24;1787320
OVCAR-8 R3;PID3-0726C2;2;C;2529;Vismodegib (GDC-0449);879085-55-9;10000;nM;5;M006;K16;W25;2484040
OVCAR-8 R3;PID3-0726C2;2;C;2529;Niraparib (MK-4827);1038915-60-4;10000;nM;5;M006;D24;W25;2484040
OVCAR-8 R3;PID3-0726C2;2;C;2686;Selumetinib (AZD6244);606143-52-6;10000;nM;5;M006;F11;W26;1087720
OVCAR-8 R3;PID3-0726C2;2;C;2686;Paclitaxel (NSC 125973);33069-62-4;4000;nM;5;M006;E10;W26;1087720
OVCAR-8 R3;PID3-0726C2;2;C;3447;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;W27;1812720
OVCAR-8 R3;PID3-0726C2;2;C;3447;Afatinib (BIBW2992);850140-72-6;1750;nM;5;M006;A3;W27;1812720
OVCAR-8 R3;PID3-0726C2;2;C;3478;DMSO;67-68-5;0.2;%;5;C008;A4;W28;503920
OVCAR-8 R3;PID3-0726C2;2;C;3478;AZD7762;860352-01-8;8000;nM;5;M006;H18;W28;503920
OVCAR-8 R3;PID3-0726C2;2;C;820;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;W29;2318160
OVCAR-8 R3;PID3-0726C2;2;C;820;Olaparib (AZD2281);763113-22-0;2500;nM;5;M006;E7;W29;2318160
OVCAR-8 R3;PID3-0726C2;2;C;3112;DMSO;67-68-5;0.2;%;5;C008;A17;W30;1155520
OVCAR-8 R3;PID3-0726C2;2;C;3112;Adavosertib (MK-1775);955365-80-7;2666.667;nM;5;M006;H4;W30;1155520
OVCAR-8 R3;PID3-0726C2;2;C;3191;Vinorelbine ditartrate (Navelbine);125317-39-7;10;nM;5;M006;G20;W31;2627640
OVCAR-8 R3;PID3-0726C2;2;C;3191;Paclitaxel (NSC 125973);33069-62-4;7.8125;nM;5;M006;E13;W31;2627640
OVCAR-8 R3;PID3-0726C2;2;C;2783;Navitoclax (ABT-263);923564-51-6;625;nM;5;M006;D18;W32;2929160
OVCAR-8 R3;PID3-0726C2;2;C;2783;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;W32;2929160
OVCAR-8 R3;PID3-0726C2;2;C;2349;Vemurafenib (PLX4032);918504-65-1;2500;nM;5;M006;G9;W33;1875360
OVCAR-8 R3;PID3-0726C2;2;C;2349;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;W33;1875360
OVCAR-8 R3;PID3-0726C2;2;C;1779;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;W34;3264720
OVCAR-8 R3;PID3-0726C2;2;C;1779;Metformin;657-24-9;1250;nM;5;M006;D7;W34;3264720
OVCAR-8 R3;PID3-0726C2;2;C;1128;Carboplatin (NSC 241240);41575-94-4;10000;nM;5;M006;L2;W35;3056160
OVCAR-8 R3;PID3-0726C2;2;C;1128;Palbociclib;571190-30-2;10000;nM;5;M006;E15;W35;3056160
OVCAR-8 R3;PID3-0726C2;2;C;446;Selumetinib (AZD6244);606143-52-6;370.3704;nM;5;M006;F14;W36;3031600
OVCAR-8 R3;PID3-0726C2;2;C;446;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;W36;3031600
OVCAR-8 R3;PID3-0726C2;2;C;3131;Dabrafenib ;1195765-45-7;625;nM;5;M006;B6;W37;2912800
OVCAR-8 R3;PID3-0726C2;2;C;3131;Olaparib (AZD2281);763113-22-0;10000;nM;5;M006;E5;W37;2912800
OVCAR-8 R3;PID3-0726C2;2;C;1423;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;W38;3189520
OVCAR-8 R3;PID3-0726C2;2;C;1423;Metformin;657-24-9;10000;nM;5;M006;D4;W38;3189520
OVCAR-8 R3;PID3-0726C2;2;C;2924;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;W39;3031240
OVCAR-8 R3;PID3-0726C2;2;C;2924;Nutlin-3a;675576-98-4;10000;nM;5;M006;J15;W39;3031240
OVCAR-8 R3;PID3-0726C2;2;C;2878;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;W40;384840
OVCAR-8 R3;PID3-0726C2;2;C;2878;Flavopiridol (L86-8275) HCl;131740-09-5;833.3333;nM;5;M006;C9;W40;384840
OVCAR-8 R3;PID3-0726C2;2;C;2202;Alectinib (CH5424802);1256580-46-7;625;nM;5;M006;H12;W41;3297480
OVCAR-8 R3;PID3-0726C2;2;C;2202;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;W41;3297480
OVCAR-8 R3;PID3-0726C2;2;C;971;Selumetinib (AZD6244);606143-52-6;20000;nM;10;M006;F11;W42;2249080
OVCAR-8 R3;PID3-0726C2;2;C;2004;Gedatolisib (PKI-587);1197160-78-3;20;nM;5;M006;I22;W43;1462560
OVCAR-8 R3;PID3-0726C2;2;C;2004;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;W43;1462560
OVCAR-8 R3;PID3-0726C2;2;C;2191;LJH-685;1627710-50-2;2500;nM;5;M006;J7;W44;2457600
OVCAR-8 R3;PID3-0726C2;2;C;2191;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;W44;2457600
OVCAR-8 R3;PID3-0726C2;2;C;357;Trametinib (GSK1120212);871700-17-3;80;nM;5;M006;G4;W45;2533960
OVCAR-8 R3;PID3-0726C2;2;C;357;Binimetinib (MEK162);606143-89-9;204.0816;nM;5;M006;A8;W45;2533960
OVCAR-8 R3;PID3-0726C2;2;C;403;AZD7762;860352-01-8;12.8;nM;5;M006;H22;W46;3482400
OVCAR-8 R3;PID3-0726C2;2;C;403;Trametinib (GSK1120212);871700-17-3;0.8;nM;5;M006;G6;W46;3482400
OVCAR-8 R3;PID3-0726C2;2;C;3470;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;W47;3248520
OVCAR-8 R3;PID3-0726C2;2;C;3470;Vemurafenib (PLX4032);918504-65-1;1250;nM;5;M006;G10;W47;3248520
OVCAR-8 R3;PID3-0726C2;2;C;984;DMSO;67-68-5;0.1;%;5;C008;A24;X2;2999440
OVCAR-8 R3;PID3-0726C2;2;C;984;H2O;7732-18-5;50;%;5;C008;C12;X2;2999440
OVCAR-8 R3;PID3-0726C2;2;C;42;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;X3;2641040
OVCAR-8 R3;PID3-0726C2;2;C;42;Idasanutlin (RG-7388);1229705-06-9;5000;nM;5;M006;J1;X3;2641040
OVCAR-8 R3;PID3-0726C2;2;C;1983;Luminespib (NVP-AUY922);747412-49-3;11.11111;nM;5;M006;J12;X4;2993320
OVCAR-8 R3;PID3-0726C2;2;C;1983;Olaparib (AZD2281);763113-22-0;2500;nM;5;M006;E7;X4;2993320
OVCAR-8 R3;PID3-0726C2;2;C;3275;Gedatolisib (PKI-587);1197160-78-3;20;nM;5;M006;I22;X5;2991280
OVCAR-8 R3;PID3-0726C2;2;C;3275;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;X5;2991280
OVCAR-8 R3;PID3-0726C2;2;C;3175;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;X6;3311920
OVCAR-8 R3;PID3-0726C2;2;C;3175;Ruxolitinib (INCB018424);941678-49-5;10000;nM;5;M006;F6;X6;3311920
OVCAR-8 R3;PID3-0726C2;2;C;453;DMSO;67-68-5;0.2;%;5;C008;A8;X7;3346320
OVCAR-8 R3;PID3-0726C2;2;C;453;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;1250;nM;5;M006;A14;X7;3346320
OVCAR-8 R3;PID3-0726C2;2;C;2597;Idasanutlin (RG-7388);1229705-06-9;10000;nM;5;M006;I24;X8;1767480
OVCAR-8 R3;PID3-0726C2;2;C;2597;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;X8;1767480
OVCAR-8 R3;PID3-0726C2;2;C;336;Adavosertib (MK-1775);955365-80-7;296.2963;nM;5;M006;H6;X9;2362320
OVCAR-8 R3;PID3-0726C2;2;C;336;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;X9;2362320
OVCAR-8 R3;PID3-0726C2;2;C;3450;Cerdulatinib (PRT062070, PRT2070);1198300-79-6;625;nM;5;M006;A15;X10;2217800
OVCAR-8 R3;PID3-0726C2;2;C;3450;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;X10;2217800
OVCAR-8 R3;PID3-0726C2;2;C;626;Volasertib (BI 6727);755038-65-4;1000;nM;5;M006;K22;X11;1638480
OVCAR-8 R3;PID3-0726C2;2;C;626;Trametinib (GSK1120212);871700-17-3;800;nM;5;M006;G3;X11;1638480
OVCAR-8 R3;PID3-0726C2;2;C;2162;DMSO;67-68-5;0.2;%;5;C008;A4;X12;2925360
OVCAR-8 R3;PID3-0726C2;2;C;2162;Alpelisib (BYL719);1217486-61-7;8000;nM;5;M006;H13;X12;2925360
OVCAR-8 R3;PID3-0726C2;2;C;1018;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;X13;2991880
OVCAR-8 R3;PID3-0726C2;2;C;1018;Pertuzumab (anti-HER2);380610-27-5;5000;nM;5;M006;L18;X13;2991880
OVCAR-8 R3;PID3-0726C2;2;C;1333;Niraparib (MK-4827);1038915-60-4;625;nM;5;M006;E4;X14;2848640
OVCAR-8 R3;PID3-0726C2;2;C;1333;Idasanutlin (RG-7388);1229705-06-9;10000;nM;5;M006;I24;X14;2848640
OVCAR-8 R3;PID3-0726C2;2;C;2036;DMSO;67-68-5;0.2;%;5;C008;A24;X15;3260240
OVCAR-8 R3;PID3-0726C2;2;C;2036;Adavosertib (MK-1775);955365-80-7;98.76543;nM;5;M006;H7;X15;3260240
OVCAR-8 R3;PID3-0726C2;2;C;2602;Ruxolitinib (INCB018424);941678-49-5;1250;nM;5;M006;F9;X16;3192480
OVCAR-8 R3;PID3-0726C2;2;C;2602;Olaparib (AZD2281);763113-22-0;5000;nM;5;M006;E6;X16;3192480
OVCAR-8 R3;PID3-0726C2;2;C;1703;Luminespib (NVP-AUY922);747412-49-3;11.11111;nM;5;M006;J12;X17;554160
OVCAR-8 R3;PID3-0726C2;2;C;1703;Paclitaxel (NSC 125973);33069-62-4;62.5;nM;5;M006;E12;X17;554160
OVCAR-8 R3;PID3-0726C2;2;C;560;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;X18;2403680
OVCAR-8 R3;PID3-0726C2;2;C;560;Fludarabine (Fludara);21679-14-1;5000;nM;5;M006;C14;X18;2403680
OVCAR-8 R3;PID3-0726C2;2;C;1420;TNKS1/2 inhibitor (OM-153);2406278-81-5;2500;nM;5;M006;L9;X19;3096120
OVCAR-8 R3;PID3-0726C2;2;C;1420;Niraparib (MK-4827);1038915-60-4;2500;nM;5;M006;E2;X19;3096120
OVCAR-8 R3;PID3-0726C2;2;C;2432;Abemaciclib (LY2835219);1231929-97-7;80;nM;5;M006;H1;X20;3304000
OVCAR-8 R3;PID3-0726C2;2;C;2432;Trametinib (GSK1120212);871700-17-3;8;nM;5;M006;G5;X20;3304000
OVCAR-8 R3;PID3-0726C2;2;C;3111;DMSO;67-68-5;0.2;%;5;C008;A16;X21;3210000
OVCAR-8 R3;PID3-0726C2;2;C;3111;Pertuzumab (anti-HER2);380610-27-5;1250;nM;5;M006;L20;X21;3210000
OVCAR-8 R3;PID3-0726C2;2;C;2530;DMSO;67-68-5;0.2;%;5;C008;A2;X22;3287320
OVCAR-8 R3;PID3-0726C2;2;C;2530;Niclosamide (BAY2353);50-65-7;156.25;nM;5;M006;D22;X22;3287320
OVCAR-8 R3;PID3-0726C2;2;C;3142;Entrektinib (RXDX-101);1108743-60-7;370.3704;nM;5;M006;C1;X23;1406360
OVCAR-8 R3;PID3-0726C2;2;C;3142;Paclitaxel (NSC 125973);33069-62-4;500;nM;5;M006;E11;X23;1406360
OVCAR-8 R3;PID3-0726C2;2;C;3136;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;X24;3147800
OVCAR-8 R3;PID3-0726C2;2;C;3136;Erlotinib;183321-74-6;39.0625;nM;5;M006;C7;X24;3147800
OVCAR-8 R3;PID3-0726C2;2;C;2868;Carboplatin (NSC 241240);41575-94-4;1250;nM;5;M006;L5;X25;3275320
OVCAR-8 R3;PID3-0726C2;2;C;2868;Defactinib (VS-6063, PF-04554878);1073154-85-4;1250;nM;5;M006;B15;X25;3275320
OVCAR-8 R3;PID3-0726C2;2;C;3485;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;X26;3155680
OVCAR-8 R3;PID3-0726C2;2;C;3485;LJH-685;1627710-50-2;10000;nM;5;M006;J5;X26;3155680
OVCAR-8 R3;PID3-0726C2;2;C;833;Carboplatin (NSC 241240);41575-94-4;625;nM;5;M006;L6;X27;3040120
OVCAR-8 R3;PID3-0726C2;2;C;833;Vinorelbine ditartrate (Navelbine);125317-39-7;1;nM;5;M006;G21;X27;3040120
OVCAR-8 R3;PID3-0726C2;2;C;1398;Olaparib (AZD2281);763113-22-0;625;nM;5;M006;E9;X28;3180560
OVCAR-8 R3;PID3-0726C2;2;C;1398;Erlotinib;183321-74-6;39.0625;nM;5;M006;C7;X28;3180560
OVCAR-8 R3;PID3-0726C2;2;C;2153;Ruxolitinib (INCB018424);941678-49-5;625;nM;5;M006;F10;X29;2279360
OVCAR-8 R3;PID3-0726C2;2;C;2153;Trametinib (GSK1120212);871700-17-3;8000;nM;5;M006;G2;X29;2279360
OVCAR-8 R3;PID3-0726C2;2;C;156;Niraparib (MK-4827);1038915-60-4;1250;nM;5;M006;E3;X30;2825920
OVCAR-8 R3;PID3-0726C2;2;C;156;Afatinib (BIBW2992);850140-72-6;875;nM;5;M006;A4;X30;2825920
OVCAR-8 R3;PID3-0726C2;2;C;1862;Olaparib (AZD2281);763113-22-0;1250;nM;5;M006;E8;X31;2419040
OVCAR-8 R3;PID3-0726C2;2;C;1862;Fludarabine (Fludara);21679-14-1;5000;nM;5;M006;C14;X31;2419040
