Sample;Package;Version;Model;Rank;QC;Drug A;Drug B;Synergy Score;Median (syn);MAD (syn);Mean (syn);SEM (syn);SD (syn);Median/MAD (syn);Mean/SD (syn);Maximum (syn);Antagonism Score;Median (ant);MAD (ant);Mean (ant);SEM (ant);SD (ant);Median/MAD (ant);Mean/SD (ant);Maximum (ant);EC50 (Drug A);EC50 (Drug B);bayesfactor;observation noise;kernel length scale;kernel amplitude;divergent;max_treedepth
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;32;PASS;Adavosertib (MK-1775);Trametinib (GSK1120212);1,60567525422563;1,60567525422563;1,98757948067369;2,07722879520785;0,0975033458934815;1,89932820811412;0,807854614036053;1,09367150574553;9,6074774804345;1,24151848737013;1,24151848737013;1,83937791220119;2,21073379726304;0,136697850779838;2,41377756596521;0,67496650858681;0,915881325783645;11,7596127979894;552,897444776343;17,6007892255824;1,75967832463802;0,0769636027009963;33,9625043069064;0,481129191132767;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;33;PASS;Entrektinib (RXDX-101);Niraparib (MK-4827);1,59519554612128;1,59519554612128;2,30383669280716;2,56781537694585;0,0813248742097651;2,8351932032935;0,69240825580288;0,905700000019245;16,531369907482;0,136832082896301;0,136832082896301;0,202828563565622;0,585225736982621;0,0236874554114881;0,981427464534126;0,674619395270883;0,596300550097629;8,87501991986648;4108,00191430415;7541,30347574505;1,36135951672884;0,0936382285320011;13,8819214690359;0,319545149429709;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;34;PASS;Lapatinib Ditosylate (Tykerb);Trametinib (GSK1120212);1,54164166620505;1,54164166620505;1,30090048413572;1,69484571438212;0,0368252689185498;1,24685760112351;1,18505733913172;1,35930306005997;6,83017866403096;1,12802943457997;1,12802943457997;1,26070174657615;1,37247180330982;0,0450510209280802;1,21901160784593;0,894763125095609;1,12588903540883;7,56375460071932;3360,38711724827;16,7436218268468;2,43700691700815;0,0512690664790609;23,0720187269897;0,184860481571451;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;35;PASS;AZD8055;Trametinib (GSK1120212);1,50685059988391;1,50685059988391;1,53383803483696;1,79907359389484;0,0457397709281881;1,46958965853009;0,982405290297866;1,22420484555569;8,17970627723542;0,0993867824209324;0,0993867824209324;0,147314665164077;0,387413386053125;0,0193256352005397;0,625097469477166;0,674656405119185;0,619764764648878;6,46803363360763;140,376326130417;15,1938926686167;1,10437126520689;0,0501159019884198;22,9962738646199;0,124368348278717;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;36;PASS;Carboplatin (NSC 241240);Cucurbitacin I (JSI-124);1,50488692691687;1,50488692691687;2,05741972051457;2,15590233163889;0,060706234710226;2,24046228400157;0,731443813778793;0,96226486043251;12,6062733511269;0,0390784159536707;0,0390784159536707;0,0579141186931441;0,414160108486227;0,0221882634843581;0,815559702034797;0,67476492495252;0,507823164206017;6,4528151442777;19650,8521152471;153,476756334177;1,20104451674096;0,0874529234522059;30,6234297414351;0,250241685990242;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;37;PASS;Paclitaxel (NSC 125973);Panobinostat (LBH589);1,47586320401325;1,47586320401325;1,42951010870276;1,69404521386128;0,0393784329091839;1,36674525892962;1,03242586045968;1,23948209296323;7,57141451015538;2,07312140175189;2,07312140175189;2,20302561562147;2,49796045922382;0,0685453447758359;2,08373070179924;0,941033725187562;1,19879236653129;11,9394084539615;13,4781503845031;120,103598456284;2,93594346270509;0,0767851135553388;5,56068219528981;0,391694799942918;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;38;PASS;Sorafenib (Nexavar);Trametinib (GSK1120212);1,46181220455276;1,46181220455276;1,71538417441444;1,76559378608985;0,0469469321362351;1,53172296408326;0,852177737416615;1,15269270140142;8,55667456259828;0,160497782059976;0,160497782059976;0,237887228778062;0,415334597275213;0,016547377704633;0,582337243258119;0,674680111599068;0,713220049178819;4,49230654533402;5167,4549601733;15,1064971510352;0,911989555321957;0,0533790031371659;11,340241861413;0,140704379196825;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;39;PASS;Alpelisib (BYL719);Trametinib (GSK1120212);1,43529358822822;1,43529358822822;1,77889405047112;1,90339871729903;0,0485018876198111;1,83333224312392;0,806846022025931;1,0382258671561;10,3279461521228;0,554275119341195;0,554275119341195;0,815740937697472;1,04645103385205;0,0318496339328232;1,30494033481656;0,67947444308202;0,801914850765303;8,97168836804043;2634,2402328883;17,5210188573967;1,40453260845928;0,0737491914098618;28,673310057755;0,221155507931033;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;40;PASS;Carboplatin (NSC 241240);Entrektinib (RXDX-101);1,43131617429485;1,43131617429485;2,06033911457955;2,27211613181064;0,0689105388386899;2,52469623699483;0,694699316324408;0,899962855036358;15,4058842039557;0,0650146408911363;0,0650146408911363;0,0963679567870598;0,50586540268303;0,0205038720222625;0,936457981069377;0,674649988012057;0,540190177145335;8,50293661287535;23364,2020109252;3997,27051615674;1,77573031742714;0,111234060907899;59,6027781659279;0,393920833946719;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;41;PASS;Paclitaxel (NSC 125973);Tamoxifen (ICI 46474);1,41812369690808;1,41812369690808;1,6341374969082;1,76677042057684;0,0417780947621265;1,64543408613093;0,867811735298393;1,0737502715158;10,9582307547998;0,602003182750913;0,602003182750913;0,888990219012052;1,11678500236821;0,036882517355976;1,3721587922006;0,677176384932478;0,813889040186934;8,95698270756688;13,1799095943002;16149,0892986313;1,4710567711599;0,0691344016875941;32,6817573630284;0,208815910429023;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;42;PASS;Niraparib (MK-4827);Vinorelbine ditartrate (Navelbine);1,41790704156468;1,41790704156468;1,40644555798569;1,69921037443631;0,0358323692294679;1,35960343827779;1,00814925505926;1,2497905599018;8,63160045607136;8,94744033866653;8,94744033866653;2,61132509291981;9,04695329913738;0,063285175892365;2,73754915710114;3,42639848363809;3,30476377955435;20,7592725431748;7446,1637054745;289,276210938785;215,180874709893;0,0730178851004114;3,57031789513476;0,888144143861447;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;43;PASS;Navitoclax (ABT-263);Niraparib (MK-4827);1,41645310333204;1,41645310333204;1,98088157391872;1,96654765288031;0,0593295349150254;1,98332217112264;0,71506198148429;0,991554049400491;10,8619705398433;1,04122707434823;1,04122707434823;1,49411051345448;1,54161279117019;0,0445285182200767;1,68727208362874;0,696887589620693;0,913671722615545;10,6516689438846;18080,7734085757;9031,19579419102;1,3455158523127;0,0724293382688841;26,7760048561182;0,313026318570946;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;44;PASS;Tamoxifen (ICI 46474);Trametinib (GSK1120212);1,41117849484022;1,41117849484022;1,41125597124612;1,65908801205016;0,0564275111083496;1,43024987416177;0,999945101096135;1,16000922861111;9,00299422447616;2,22127852680179;2,22127852680179;1,81961085848789;2,40933817330151;0,0574045202228669;1,75121612875751;1,22074371915306;1,37580857881371;11,8615933724688;15739,9622572629;14,9128323676332;2,41022984104825;0,0527645124768121;13,8196896148126;0,269262130220257;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;45;PASS;Nutlin-3a;Olaparib (AZD2281);1,32940440777212;1,32940440777212;1,97085974657637;3,04568515385681;0,216619156903594;3,64652075974796;0,674530194287775;0,835237273111151;15,8743137563093;0,201673321397992;0,201673321397992;0,298955967426552;0,771480511320763;0,0361117618999732;1,24652177652674;0,674592058268713;0,618906565331245;10,28939892956;19795,1100202779;20095,5324187483;1,68072150335705;0,0636027798126747;17,9418168903905;0,711206178279237;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;46;PASS;Cucurbitacin I (JSI-124);Trametinib (GSK1120212);1,28603034017251;1,28603034017251;1,51099636695818;1,63805977386528;0,0475842632420551;1,49645543667221;0,851114118005094;1,09463422676025;8,84522888985272;0,83969252662481;0,83969252662481;1,13063755947701;1,19108975369011;0,0353242744444536;1,2621176363519;0,742671707291611;0,943723246854319;8,20708482262737;153,870735262351;15,4437489214048;1,34959210864406;0,0593991073929847;15,7278027581327;0,226411263647875;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;47;PASS;Cobimetinib;Trametinib (GSK1120212);1,21363451858836;1,21363451858836;1,05226349318701;1,39721799122575;0,0330728489815745;1,09131052244436;1,15335609991809;1,2803158935403;8,45464226085241;9,1786529284202;9,1786529284202;2,25766725913779;9,25295566809508;0,0574007172824607;2,33632841857271;4,0655472551458;3,96046873998469;18,6671228588366;532,328749953149;16,6616220359532;219,30917567349;0,0628901875812608;3,18593171934614;0,915721570923265;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;48;PASS;AZD8055;Paclitaxel (NSC 125973);1,17362996643491;1,17362996643491;1,38586721843571;1,45686462393913;0,0446691427007652;1,33225303850515;0,846855998051271;1,09354666745838;7,61706278499781;4,07053109889112;4,07053109889112;2,60139283467217;4,0690641275046;0,0933048477885214;2,47076907546725;1,56475063844177;1,64688159970397;14,6387010757254;141,32055211222;11,9417995389457;3,44778423718618;0,0668608437534726;18,2486365005557;0,329615929648313;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;49;PASS;Adavosertib (MK-1775);Niraparib (MK-4827);1,17303787948538;1,17303787948538;1,66445021855389;1,7021723279043;0,0440617615313922;1,77295707877595;0,704759966029229;0,960085334526251;10,641058433169;0,104450860912899;0,104450860912899;0,154821781757837;0,491545645467041;0,017750589660329;0,826882022824054;0,674652233858632;0,594456805081169;6,18593362667994;527,793137402195;7214,60547552475;1,32525112917378;0,0769822142182987;14,7978997256296;0,208208157606445;0;0
